code,category,name,description,material,capacity,colors,price_inr,source_page,source_code,image_region,raw_excerpt,data_status
XG-BT-057,Water Bottles,,,HOT & cold vacuum bottle with transparent sipper cap,500 ml,BLACK BLUE AND SILVER,,11,XG-BT-057,middle-left,|  |  |  X XG-BT-055 em XG-BT-056 Cu eo ) Jf us f Color Option & y Color Option XG-BT-057 XG-BT-058 if! eo £ ee i A Color Option Color Option y XG-BT-059 ps) XG-BT-060 Color Option. y Color Option,VERIFIED_FROM_CATALOGUE
XG-BT-058,Water Bottles,,PACKING : Steel grade,High quality bamboo thermos vacuum flask,450 ml,"MATT BLACK;BLUE & WHITE",,11,XG-BT-058,middle-right,|  |  |  X XG-BT-055 em XG-BT-056 Cu eo ) Jf us f Color Option & y Color Option XG-BT-057 XG-BT-058 if! eo £ ee i A Color Option Color Option y XG-BT-059 ps) XG-BT-060 Color Option. y Color Option,VERIFIED_FROM_CATALOGUE
XG-BT-059,Water Bottles,,,VACUUM HOT & cold with straw sipper cap,500 ml,Black Grey blue,,11,XG-BT-059,bottom-left,|  |  |  X XG-BT-055 em XG-BT-056 Cu eo ) Jf us f Color Option & y Color Option XG-BT-057 XG-BT-058 if! eo £ ee i A Color Option Color Option y XG-BT-059 ps) XG-BT-060 Color Option. y Color Option,VERIFIED_FROM_CATALOGUE
XG-BT-060,Water Bottles,,,304 vacuum in vacuum insulation sports bottle with high lid quality,500 ml,Matt black & white,,11,XG-BT-060,bottom-right,|  |  |  X XG-BT-055 em XG-BT-056 Cu eo ) Jf us f Color Option & y Color Option XG-BT-057 XG-BT-058 if! eo £ ee i A Color Option Color Option y XG-BT-059 ps) XG-BT-060 Color Option. y Color Option,VERIFIED_FROM_CATALOGUE
XG-BT-061,Water Bottles,,,ECO FRIENDLY 500 ml vacuum insulated flask with tea cup,500 ml,"Matt black;white;blue",,12,XG-BT-061,middle-left,"|  |  |  \  i XG-BT-061 XG-BT-062 e & yo oe | = Color Option y Color Option XG-BT-063 XG-BT-064 Product code : -KG-063 == Product code : -X6-064 Color Option — Color Option _ XG-BT-065 =e | XG-BT-066 f t e & ; =) ) Color Option ee Color Option",VERIFIED_FROM_CATALOGUE
XG-BT-062,Water Bottles,,,ECO FRIENDLY 500 ml vacuum insulated flask with tea cup,500 ml,"Matt black;white;blue",,12,XG-BT-062,middle-right,"|  |  |  \  i XG-BT-061 XG-BT-062 e & yo oe | = Color Option y Color Option XG-BT-063 XG-BT-064 Product code : -KG-063 == Product code : -X6-064 Color Option — Color Option _ XG-BT-065 =e | XG-BT-066 f t e & ; =) ) Color Option ee Color Option",VERIFIED_FROM_CATALOGUE
XG-BT-063,Water Bottles,,,304 Double wall insulated thermos bamboo bottle,500 ml,Bamboo natural,,12,XG-BT-063,middle-left,"|  |  |  \  i XG-BT-061 XG-BT-062 e & yo oe | = Color Option y Color Option XG-BT-063 XG-BT-064 Product code : -KG-063 == Product code : -X6-064 Color Option — Color Option _ XG-BT-065 =e | XG-BT-066 f t e & ; =) ) Color Option ee Color Option",VERIFIED_FROM_CATALOGUE
XG-BT-064,Water Bottles,,,304 vacuum insulated cola bottle,500 ml,"MATT BLACK;white",,12,XG-BT-064,middle-right,"|  |  |  \  i XG-BT-061 XG-BT-062 e & yo oe | = Color Option y Color Option XG-BT-063 XG-BT-064 Product code : -KG-063 == Product code : -X6-064 Color Option — Color Option _ XG-BT-065 =e | XG-BT-066 f t e & ; =) ) Color Option ee Color Option",VERIFIED_FROM_CATALOGUE
XG-BT-065,Water Bottles,,,3304 Double wall insulated thermos bamboo bottle with Temperature display,500 ml,Bamboo natural,,12,XG-BT-065,bottom-left,"|  |  |  \  i XG-BT-061 XG-BT-062 e & yo oe | = Color Option y Color Option XG-BT-063 XG-BT-064 Product code : -KG-063 == Product code : -X6-064 Color Option — Color Option _ XG-BT-065 =e | XG-BT-066 f t e & ; =) ) Color Option ee Color Option",VERIFIED_FROM_CATALOGUE
XG-BT-066,Water Bottles,,,eco friendly DOUBLE WALL INSULATED WOODEN FINISH WATER BOTTLE,500 ml,Wooden design,,12,XG-BT-066,bottom-right,"i XG-BT-061 XG-BT-062 e & yo oe | = Color Option y Color Option XG-BT-063 XG-BT-064 Product code : -KG-063 == Product code : -X6-064 Color Option — Color Option _ XG-BT-065 =e | XG-BT-066 f t e & ; =) ) Color Option ee Color Option",VERIFIED_FROM_CATALOGUE
XG-BT-067,Water Bottles,,,vacuum hot & cold bamboo finish,500 ml,BAMBOO SPRAY,,13,XG-BT-067,middle-left,- A 4 p | ( \ \ SSS XG-BT-067 Bsa XG-BT-068 @ ® i / ee € Color Option _ Color Option mt XG-BT-069 a5 XG-BT-070 = Color Option = Color Option ras ad ¢ XG-BT-O71 es XG-BT-072 ] cm oe J 2 Color Option | = y Color Option e,VERIFIED_FROM_CATALOGUE
XG-BT-068,Water Bottles,,,304 Double wall sports water bottle easy carry outside,600 ml,"Matt black;blue;red & yellow",,13,XG-BT-068,middle-right,- A 4 p | ( \ \ SSS XG-BT-067 Bsa XG-BT-068 @ ® i / ee € Color Option _ Color Option mt XG-BT-069 a5 XG-BT-070 = Color Option = Color Option ras ad ¢ XG-BT-O71 es XG-BT-072 ] cm oe J 2 Color Option | = y Color Option e,VERIFIED_FROM_CATALOGUE
XG-BT-069,Water Bottles,,,304. Vacuum hot & cold,500 ml,natural bamboo,,13,XG-BT-069,middle-left,- A 4 p | ( \ \ SSS XG-BT-067 Bsa XG-BT-068 @ ® i / ee € Color Option _ Color Option mt XG-BT-069 a5 XG-BT-070 = Color Option = Color Option ras ad ¢ XG-BT-O71 es XG-BT-072 ] cm oe J 2 Color Option | = y Color Option e,VERIFIED_FROM_CATALOGUE
XG-BT-070,Water Bottles,,,304 vacuum hot & cold with handle,500 ml,Grey & black,,13,XG-BT-070,middle-right,- A 4 p | ( \ \ SSS XG-BT-067 Bsa XG-BT-068 @ ® i / ee € Color Option _ Color Option mt XG-BT-069 a5 XG-BT-070 = Color Option = Color Option ras ad ¢ XG-BT-O71 es XG-BT-072 ] cm oe J 2 Color Option | = y Color Option e,VERIFIED_FROM_CATALOGUE
XG-BT-071,Water Bottles,,,304 vacuum hot & cold with handle,850 ml,Black & white,,13,XG-BT-071,bottom-left,,VERIFIED_FROM_CATALOGUE
XG-BT-072,Water Bottles,,,304 vacuum insulated bottle with bottom bamboo handle to carry flip open,500 ml,BLACK RED & BLUE,,13,XG-BT-072,bottom-right,- A 4 p | ( \ \ SSS XG-BT-067 Bsa XG-BT-068 @ ® i / ee € Color Option _ Color Option mt XG-BT-069 a5 XG-BT-070 = Color Option = Color Option ras ad ¢ XG-BT-O71 es XG-BT-072 ] cm oe J 2 Color Option | = y Color Option e,VERIFIED_FROM_CATALOGUE
XG-BT-073,Water Bottles,,,304 vacuum hot & cold with handle,500 ml,Black,,14,XG-BT-073,middle-left,yy —™  |  |  |  f  \  .  SS XG-BT-073 XG-BT-074 om) e | y eee Qa ] Color Option er Color Option — XG-BL075 oo XG-BT-076 Color Option Color Option — XG-BT-077 XG-BT-078 7 cco ™! & Color Option y Color Option ‘,VERIFIED_FROM_CATALOGUE
XG-BT-074,Water Bottles,,,304 vacuum hot & cold with handle y carry outside,750 ml,"Black;Green;dark blue & sky blue",,14,XG-BT-074,middle-right,yy —™  |  |  |  f  \  .  SS XG-BT-073 XG-BT-074 om) e | y eee Qa ] Color Option er Color Option — XG-BL075 oo XG-BT-076 Color Option Color Option — XG-BT-077 XG-BT-078 7 cco ™! & Color Option y Color Option ‘,VERIFIED_FROM_CATALOGUE
XG-BT-075,Water Bottles,,,304 vacuum hot & cold with handle,1000 ml,Dark blue & Black,,14,XG-BT-075,middle-center,,VERIFIED_FROM_CATALOGUE
XG-BT-076,Water Bottles,,,304 vacuum hot & cold with cork base,500 ml,black,,14,XG-BT-076,middle-right,yy —™  |  |  |  f  \  .  SS XG-BT-073 XG-BT-074 om) e | y eee Qa ] Color Option er Color Option — XG-BL075 oo XG-BT-076 Color Option Color Option — XG-BT-077 XG-BT-078 7 cco ™! & Color Option y Color Option ‘,VERIFIED_FROM_CATALOGUE
XG-BT-077,Water Bottles,,,304 vacuum hot & cold with handle,900 ml,"Red;Black & dark blue",,14,XG-BT-077,bottom-left,yy —™  |  |  |  f  \  .  SS XG-BT-073 XG-BT-074 om) e | y eee Qa ] Color Option er Color Option — XG-BL075 oo XG-BT-076 Color Option Color Option — XG-BT-077 XG-BT-078 7 cco ™! & Color Option y Color Option ‘,VERIFIED_FROM_CATALOGUE
XG-BT-078,Water Bottles,,,VACUUM 304 Hot & cold,600 ml,Matt black & white,,14,XG-BT-078,bottom-right,yy —™  |  |  |  f  \  .  SS XG-BT-073 XG-BT-074 om) e | y eee Qa ] Color Option er Color Option — XG-BL075 oo XG-BT-076 Color Option Color Option — XG-BT-077 XG-BT-078 7 cco ™! & Color Option y Color Option ‘,VERIFIED_FROM_CATALOGUE
XG-BT-079,Water Bottles,,,304 vacuum hot & cold with silicone handle,750 ml,"Brown;Blue;Black;Red;Green",,15,XG-BT-079,middle-left,y y | | y XG-BT-079 XG-BT-080 CCopacity:750 mi apackys7800mi Tr = ooo & J eco a Color Option od Color Option XG-BT-081 (i XG-BT-082 Color Option Color Option f y i XG-BT-083 - XG-BT-084 e008 C ° | e008 a Color Option = y Color Option -,VERIFIED_FROM_CATALOGUE
XG-BT-080,Water Bottles,,,304 vacuum hot & cold with handle y carry outside,750 ml,"Black;Green;Dark blue;Sky blue",,15,XG-BT-080,middle-right,y y | | y XG-BT-079 XG-BT-080 CCopacity:750 mi apackys7800mi Tr = ooo & J eco a Color Option od Color Option XG-BT-081 (i XG-BT-082 Color Option Color Option f y i XG-BT-083 - XG-BT-084 e008 C ° | e008 a Color Option = y Color Option -,VERIFIED_FROM_CATALOGUE
XG-BT-081,Water Bottles,,,borosilicate glass with jute cover & bamboo lid,500 ml,Natural glass,,15,XG-BT-081,middle-left,y y | | y XG-BT-079 XG-BT-080 CCopacity:750 mi apackys7800mi Tr = ooo & J eco a Color Option od Color Option XG-BT-081 (i XG-BT-082 Color Option Color Option f y i XG-BT-083 - XG-BT-084 e008 C ° | e008 a Color Option = y Color Option -,VERIFIED_FROM_CATALOGUE
XG-BT-082,Water Bottles,,,borosilicate glass with silicon cover & bamboo lid,550 ml,Natural glass with Green silicon bag,,15,XG-BT-082,middle-right,y y | | y XG-BT-079 XG-BT-080 CCopacity:750 mi apackys7800mi Tr = ooo & J eco a Color Option od Color Option XG-BT-081 (i XG-BT-082 Color Option Color Option f y i XG-BT-083 - XG-BT-084 e008 C ° | e008 a Color Option = y Color Option -,VERIFIED_FROM_CATALOGUE
XG-BT-083,Water Bottles,,,borosilicate glass with silicone cover & bamboo lid,600 ml,"Blue;Black;Red;Green;White;Orange",,15,XG-BT-083,bottom-left,y y | | y XG-BT-079 XG-BT-080 CCopacity:750 mi apackys7800mi Tr = ooo & J eco a Color Option od Color Option XG-BT-081 (i XG-BT-082 Color Option Color Option f y i XG-BT-083 - XG-BT-084 e008 C ° | e008 a Color Option = y Color Option -,VERIFIED_FROM_CATALOGUE
XG-BT-084,Water Bottles,,,vacuum hot & cold,600 ml,"GREEN;RED;BLUE;BLACK",,15,XG-BT-084,bottom-right,y y | | y XG-BT-079 XG-BT-080 CCopacity:750 mi apackys7800mi Tr = ooo & J eco a Color Option od Color Option XG-BT-081 (i XG-BT-082 Color Option Color Option f y i XG-BT-083 - XG-BT-084 e008 C ° | e008 a Color Option = y Color Option -,VERIFIED_FROM_CATALOGUE
XG-BT-085,Water Bottles,,,vacuum hot & cold,850 ml,"Green;Red;Blue;Black",,16,XG-BT-085,middle-left,"y / | | y \ a —— XG-BT-085 = XG-BL-086 ee ed tala 0 Peseenmacparse sania ] a uu eee = , coo | am Color Option Color Option 7 XG-BT-087 i XG-BT-088 s Deo =n J | Color Option Color Option f XG-BT-089 ral oa & HT] e Color Option 6",VERIFIED_FROM_CATALOGUE
XG-BT-086,Water Bottles,,,vacuum hot & cold,600 ml,"Black;Green;Dark Blue;Sky Blue",,16,XG-BT-086,middle-right,,VERIFIED_FROM_CATALOGUE
XG-BT-087,Water Bottles,,,vacuum hot & cold,800 ml,"Black;White;Blue",,16,XG-BT-087,bottom-left,"y / | | y \ a —— XG-BT-085 = XG-BL-086 ee ed tala 0 Peseenmacparse sania ] a uu eee = , coo | am Color Option Color Option 7 XG-BT-087 i XG-BT-088 s Deo =n J | Color Option Color Option f XG-BT-089 ral oa & HT] e Color Option 6",VERIFIED_FROM_CATALOGUE
XG-BT-088,Water Bottles,,,vacuum hot & cold with silicon grip for holding,800 ml,"blk/yellow;blk/green;blk/orange;blk/red",,16,XG-BT-088,bottom-right,"y / | | y \ a —— XG-BT-085 = XG-BL-086 ee ed tala 0 Peseenmacparse sania ] a uu eee = , coo | am Color Option Color Option 7 XG-BT-087 i XG-BT-088 s Deo =n J | Color Option Color Option f XG-BT-089 ral oa & HT] e Color Option 6",VERIFIED_FROM_CATALOGUE
XG-BT-089,Water Bottles,,,vacuum hot & cold with silicon grip for holding,600 ml,"blk/yellow;blk/green;blk/orange;blk/ red",,16,XG-BT-089,bottom-left,"y \ a —— XG-BT-085 = XG-BL-086 ee ed tala 0 Peseenmacparse sania ] a uu eee = , coo | am Color Option Color Option 7 XG-BT-087 i XG-BT-088 s Deo =n J | Color Option Color Option f XG-BT-089 ral oa & HT] e Color Option 6",VERIFIED_FROM_CATALOGUE
XG-BT-123,Water Bottles,3 in 1 Gift Set,Metal pen + Dairy + Metal Bottle,,,,,73,XG-BT-123,top-right,XG - GS- 122 XG-BT-123 ]  e @ i / @ e f  Color Option _“ Color Option  XG - GS- 124 XG- GS- 125 ia :  i  e @ . A  Color Option Color Option _d  XG - GS- 126 XG - GS- 127  e {2 y  Color Option P y Color Option,VERIFIED_FROM_CATALOGUE
